"","effect","group","term","estimate","std.error","statistic","df","p.value"
"1","fixed",NA,"(Intercept)",-150.31799871175,25.1270980300148,-5.98230637426542,106.330800661987,3.00198708611766e-08
"2","fixed",NA,"osmolality_mmol_kg_mean",0.0688585055765942,0.019511684685357,3.52909073137446,112.568529113153,0.0006049913846781
"3","fixed",NA,"msmt_temp_C",6.95213325850652,1.14342852026633,6.08007683496232,68.0150695866461,6.15346991089599e-08
"4","fixed",NA,"msmt_VPD_kPa",-22.8252743061943,4.56607926101099,-4.99887825012054,14.3441302382213,0.000181288438499279
"5","fixed",NA,"wind_mph_interpol",0.813516116345419,0.313343208639008,2.59624620517193,67.5986624121743,0.0115526888118804
"6","fixed",NA,"hold_time_hr",0.737822520037623,0.291213028026932,2.53361782965763,117.566301272316,0.0126051846670617
"7","ran_pars","capture_date","sd__(Intercept)",2.10162759728715,NA,NA,NA,NA
"8","ran_pars","Residual","sd__Observation",3.02971852220442,NA,NA,NA,NA
